,"Electricity demand, daily sum, (GWh)","Temperature, daily mean (degC)","Temperature, daily peak (degC)",Holiday,yhat_rf,yhat_svm,yhat_nn
2015-08-05,522.326,25.945833333333336,30.0,False,529.2504479246234,511.79886808875074,538.5813362904717
2015-08-06,492.04,24.054166666666664,27.8,False,497.5106828672982,496.44373959545715,512.3664979304868
2015-08-07,489.663,24.4875,28.3,False,507.4667990625496,501.0029852207356,517.5693325497759
2015-08-08,443.86,23.704166666666666,27.2,False,441.07033182061963,470.18751410706767,468.2766111158107
2015-08-09,445.809,23.795833333333334,28.9,False,454.34058617345727,468.37538603683964,458.7154434809081
2015-08-10,502.788,24.07222222222222,27.8,False,499.3844734818345,505.23996729369446,514.7704250351408
2015-08-11,509.155,24.010327380952383,26.1,False,498.9108749441004,508.65538341130986,515.1398918776719
2015-08-12,504.308,24.90833333333333,28.3,False,512.1714778677676,506.8190831525027,523.5362096919529
2015-08-13,491.91,24.13333333333333,27.8,False,498.54822730946944,496.60080731627716,513.5260793792038
2015-08-14,505.154,25.20833333333333,30.0,False,516.030995653146,505.65426089033775,527.976133353427
2015-08-15,505.949,27.45833333333333,32.8,False,538.5089619308886,490.2531497686306,522.7661468121331
2015-08-16,519.749,28.27083333333333,33.3,False,546.2058817675847,487.6433702741838,523.8702099666425
2015-08-17,596.145,29.33333333333333,33.9,False,599.201178937936,526.942297708777,591.288138431363
2015-08-18,596.304,27.127083333333346,32.2,False,565.0031842773861,526.8653121668701,560.2484962862251
2015-08-19,595.99,26.68361111111111,30.0,False,553.705624929923,513.2262953443709,549.3878216511455
2015-08-20,591.069,27.034027777777784,30.0,False,573.1143942361587,506.2908205646975,555.8175001968484
2015-08-21,534.038,25.8625,30.6,False,529.0790595031935,508.10106560617174,537.5044696830663
2015-08-22,460.646,24.55416666666666,28.9,False,470.4193168400887,475.63877773399287,480.57536059894727
2015-08-23,461.049,24.538194444444443,28.3,False,469.35657015107665,468.83352913139015,469.64253077731837
2015-08-24,532.583,25.847222222222225,30.0,False,531.1096624450412,513.1169023557537,540.5734113933989
2015-08-25,542.589,27.20833333333333,31.7,False,564.5021702550442,526.1356800880454,561.4831499303205
2015-08-26,491.581,24.104166666666668,28.9,False,498.15762284240583,506.26888589775973,511.7038351241761
2015-08-27,469.577,22.9875,27.2,False,472.776213406411,493.25274525946867,496.79613194700727
2015-08-28,460.438,22.829166666666666,27.8,False,469.29829506134615,496.63341570947625,493.3237096233822
2015-08-29,441.659,24.45833333333333,30.6,False,468.1583326954592,478.96799247760595,479.02016330004534
2015-08-30,471.687,26.316666666666663,31.7,False,491.397989744899,479.9614132186972,495.38943942521433
2015-08-31,561.973,28.216666666666665,32.8,False,572.1241740895725,522.9570208428079,575.0299621112115
2015-09-01,567.071,27.225000000000005,31.7,False,558.0153890966798,486.46173117888037,547.3751499025911
2015-09-02,566.971,27.316666666666677,32.2,False,558.4332834402275,484.57996254406515,544.1122317620318
2015-09-03,580.533,28.449999999999992,33.9,False,570.8067194051222,491.94093021324284,561.85806708959
2015-09-04,550.064,26.27777777777777,28.9,False,538.8987720344793,465.7201195535332,529.3865574072261
2015-09-05,471.465,22.856250000000003,28.3,False,436.13246563222475,427.55554662846316,441.40673588902905
2015-09-06,455.928,23.704166666666666,30.0,False,444.9288921658398,435.3202679536683,442.9226226195008
2015-09-07,507.178,26.589583333333326,32.8,True,525.2135766510204,431.42276953256646,485.5561501674248
2015-09-08,600.813,29.095833333333328,35.6,False,599.2585096570534,497.7245637286991,574.4303466798934
2015-09-09,597.161,27.59583333333333,31.7,False,562.8123201715412,484.2246636387353,548.2458390279195
2015-09-10,525.438,23.096180555555552,27.025,False,479.44690839984344,467.2458455312031,484.05148597216754
2015-09-11,481.118,22.685416666666665,26.7,False,466.63169246680036,452.95683930895143,476.9640565639498
2015-09-12,439.544,23.08055555555556,25.6,False,437.73780429562015,422.14689073189203,445.04938481060606
2015-09-13,420.854,21.38055555555556,25.6,False,401.7062942278247,420.3539203415024,413.2163407017481
2015-09-14,421.479,19.5125,24.4,False,416.3192663690877,437.92261514929635,433.93346673775835
2015-09-15,444.579,22.70833333333333,28.3,False,459.86253529658956,469.78208134921573,481.5209636030228
2015-09-16,475.415,24.399999999999995,30.6,False,488.4332485111977,475.19266493455837,501.5333920283089
2015-09-17,493.03,25.09583333333333,31.1,False,496.74721470785175,479.44266636935726,512.9779506324746
2015-09-18,490.272,24.39999999999999,30.0,False,489.2541789231007,463.72669185338793,501.78407401801644
2015-09-19,456.849,23.816666666666663,28.3,False,443.6727364345471,429.83756133592163,455.47428978004154
2015-09-20,416.268,22.49791666666667,26.1,False,427.4516704090835,423.9197803239546,429.82466870265415
2015-09-21,417.558,18.875000000000004,22.2,False,412.4666796217321,433.2393860221586,426.1077776541386
2015-09-22,417.913,19.294444444444448,21.7,False,417.0617474145296,450.68833788172253,433.9571739374621
2015-09-23,419.942,20.025,26.1,False,417.53293742069707,457.53032018517007,437.8522713829309
2015-09-24,432.027,21.34583333333333,27.2,False,414.10571496959193,463.91953909912934,458.39795209878747
2015-09-25,424.738,20.254166666666663,23.3,False,425.38695847226603,441.1835694991317,441.6556868476865
2015-09-26,378.677,18.887500000000003,21.7,False,382.97783624232784,405.7747604602646,392.09866799714035
2015-09-27,368.93,17.797916666666666,21.1,False,366.3938870720361,405.00940238210205,371.72078948237856
2015-09-28,433.494,21.754166666666677,25.8,False,453.0516345224595,444.7003311012912,466.6431716137446
2015-09-29,474.076,24.4025,27.8,False,490.8030200437846,472.5292825679842,506.3805634996606
2015-09-30,460.244,22.010138888888893,25.660000000000004,False,462.1509048511135,460.74373880674506,466.9722965880548
2015-10-01,399.333,14.824999999999996,17.8,False,397.6946374520948,396.7131382812276,402.7233391709313
2015-10-02,394.031,10.735833333333332,13.9,False,398.04660247000123,392.3112148100987,392.69968964339154
2015-10-03,371.774,10.652777777777777,12.8,False,369.5184987878952,368.44639402503464,369.5194334139601
2015-10-04,356.587,13.747916666666663,16.7,False,357.97890997766206,358.5117961707101,359.13819011152765
2015-10-05,392.226,14.448611111111113,18.566666666666663,False,397.6946374520948,393.0421549684887,398.89254478888677
2015-10-06,396.728,16.849999999999998,22.2,False,397.6946374520948,403.970039132984,400.5171522547365
2015-10-07,400.211,18.17083333333333,22.2,False,397.6946374520948,400.98855030986715,403.6387842404275
2015-10-08,399.527,17.487499999999997,21.1,False,397.6946374520948,400.0274772732905,402.40621391251176
2015-10-09,410.044,19.38125,25.0,False,412.39966629203707,402.83493578182737,403.3206906282124
2015-10-10,359.395,14.208333333333329,17.2,False,365.7620508000611,367.4284521729641,366.7410484135015
2015-10-11,352.546,15.741666666666667,20.0,False,359.13489186222114,360.5859852978532,360.32633804562744
2015-10-12,392.355,18.07916666666667,24.4,True,397.07227294077825,414.29164579359997,386.0443209971833
2015-10-13,405.975,19.170833333333334,21.7,False,413.6429724477316,406.29169336706445,412.1498477917185
2015-10-14,397.351,17.083333333333332,20.6,False,397.6946374520948,398.81219625722616,401.2338404503708
2015-10-15,393.02,14.333333333333334,17.8,False,397.6946374520948,396.52099717171916,402.1533366634014
2015-10-16,389.661,14.374999999999996,17.2,False,397.6946374520948,392.5049800947052,392.41949740516816
2015-10-17,365.989,10.029166666666669,12.8,False,370.6611487575477,368.7445804331036,372.02613548326946
2015-10-18,371.989,5.945833333333336,9.4,False,382.8393877547515,366.9966310973002,377.45464296274787
2015-10-19,410.719,6.866666666666666,11.1,False,413.9991289823608,396.4955887424797,412.67650109498067
2015-10-20,403.842,14.716666666666663,20.6,False,397.6946374520948,400.66317955755585,399.19545069186125
2015-10-21,399.203,18.375,24.4,False,397.7799469655737,403.2431541192767,402.09065100483343
2015-10-22,401.26,19.05833333333333,23.3,False,412.7789490138179,403.497871284532,406.7070022771855
2015-10-23,391.763,12.94166666666667,18.3,False,397.6946374520948,392.26331239655207,390.0111850865299
2015-10-24,372.88,9.816666666666668,13.3,False,370.83973373423777,368.5836388948603,373.3123713272441
2015-10-25,363.242,14.822222222222225,20.0,False,357.79555091418484,359.9594526763699,359.067802158759
2015-10-26,397.22,10.737499999999995,14.4,False,398.04660247000123,392.5612788454046,399.47259112921444
2015-10-27,404.51,11.241666666666667,15.0,False,398.04660247000123,397.4238831536436,400.1292419446312
