ds,y,temp,HDH,CDH,Day Type,train,yhat_hcdh,yhat_5p
2015-08-05,100.933,28.012500000000003,0.0,312.29999999999995,Working Day,True,102.78248012036931,104.35044485583857
2015-08-06,96.685,25.79583333333333,0.0,259.1,Working Day,True,96.14718962734895,97.16421679358457
2015-08-07,89.672,22.133333333333336,0.0,171.2,Working Day,True,85.18399349320441,85.29073095388297
2015-08-08,79.891,22.214583333333337,0.0,173.14999999999998,Non-Working Day,True,76.70442000797428,76.67244379377581
2015-08-09,74.317,20.9,0.0,141.60000000000005,Non-Working Day,True,73.09820749959641,72.74028046167959
2015-08-10,83.264,20.852777777777785,0.0,140.46666666666664,Working Day,True,81.35082442392824,81.13928842669115
2015-08-11,85.327,21.69861111111111,0.0,160.76666666666665,Working Day,True,83.88271158573865,83.88140176623541
2015-08-12,92.133,26.537499999999994,0.0,276.90000000000003,Working Day,True,98.3672680253896,99.56863144599286
2015-08-13,101.398,29.562500000000004,0.0,349.5,Working Day,True,107.42219452526325,109.3754013204222
2015-08-14,106.463,30.40833333333333,0.0,369.8,Working Day,True,109.95408168707365,112.11751465996646
2015-08-15,103.021,31.6375,0.0,399.30000000000007,Non-Working Day,True,102.55370554742456,104.85814070514067
2015-08-16,100.209,30.53333333333333,0.0,372.8,Non-Working Day,True,99.52471564339876,101.55537277168426
2015-08-17,105.693,25.57291666666667,0.0,253.75,Working Day,True,95.47991887288168,96.44154160311358
2015-08-18,97.438,23.70416666666667,0.0,208.9,Working Day,True,89.8860696508523,90.38322715589378
2015-08-19,93.175,22.751388888888886,0.0,186.03333333333327,Working Day,True,87.03405882490495,87.29440983088988
2015-08-20,90.937,22.4625,0.0,179.09999999999997,Working Day,True,86.16930918671683,86.35785880523271
2015-08-21,88.052,22.260416666666668,0.0,174.24999999999997,Working Day,True,85.5644001850035,85.7027233521889
2015-08-22,83.049,23.155555555555555,0.0,195.7333333333333,Non-Working Day,True,79.28572901423524,79.48706678109244
2015-08-23,83.626,24.30416666666667,0.0,223.3,Non-Working Day,True,82.43664052446081,82.92277631690183
2015-08-24,98.877,25.67083333333333,0.0,256.1000000000001,Working Day,True,95.77301911082526,96.75897836902139
2015-08-25,97.07,26.05,0.0,265.20000000000005,Working Day,True,96.90800301094717,97.9882015901964
2015-08-26,107.077,28.65,0.0,327.6,Working Day,True,104.69074975464021,106.41716082111087
2015-08-27,110.321,29.075000000000006,0.0,337.8,Working Day,True,105.9629295108208,107.79497146462573
2015-08-28,113.526,30.204166666666666,0.0,364.9,Working Day,True,109.34293651008494,111.45562523317993
2015-08-29,104.65,29.416666666666668,0.0,346.0,Non-Working Day,True,96.46143528762929,98.21521501256609
2015-08-30,97.098,26.704166666666666,0.0,280.9,Non-Working Day,True,89.02040725924894,90.10162284396182
2015-08-31,98.624,24.123611111111103,0.0,218.9666666666667,Working Day,True,91.14161960629852,91.74302720276135
2015-09-01,93.05,22.92291666666667,0.0,190.15,Working Day,True,87.54750392257915,87.85048700237381
2015-09-02,90.007,22.28541666666668,0.0,174.85,Working Day,True,85.63923428830826,85.78377103710157
2015-09-03,85.189,21.339583333333337,0.0,152.14999999999998,Working Day,True,82.80801071327889,82.7174669579067
2015-09-04,82.032,21.4875,0.0,155.69999999999996,Working Day,True,83.25077915783194,83.1969990936398
2015-09-05,76.881,22.42916666666667,0.0,178.29999999999995,Non-Working Day,True,77.29307276290758,77.31430246763622
2015-09-06,78.319,25.116666666666664,0.0,242.8,Non-Working Day,True,84.66551988780054,85.35311498491694
2015-09-07,90.777,28.34999999999999,0.0,320.40000000000003,Non-Working Day,True,93.53531673883455,95.02461655609494
2015-09-08,112.522,30.97083333333333,0.0,383.30000000000007,Working Day,True,111.63784901143032,113.94108757050084
2015-09-09,123.748,32.974999999999994,0.0,431.4,Working Day,True,117.63704962636038,120.43841031099738
2015-09-10,122.058,31.22083333333333,0.0,389.3,Working Day,True,112.38619004447773,114.75156441962723
2015-09-11,117.805,30.066666666666663,0.0,361.6,Working Day,True,108.93134894190885,111.00986296616038
2015-09-12,99.143,28.716666666666672,0.0,329.19999999999993,Non-Working Day,True,94.54116998998273,96.12138477550695
2015-09-13,96.2,27.195833333333336,0.0,292.7,Non-Working Day,True,90.36916502783401,91.57228931999148
2015-09-14,99.284,23.938541666666666,0.0,214.525,Working Day,True,90.58763936933425,91.14304920194978
2015-09-15,94.864,22.74805555555556,0.0,185.9533333333333,Working Day,True,87.02408094446432,87.28360347290156
2015-09-16,86.414,21.33611111111111,0.0,152.06666666666663,Working Day,True,82.7976170878199,82.70621033500213
2015-09-17,86.177,22.09166666666667,0.0,170.2,Working Day,True,85.05926998769651,85.15565147902858
2015-09-18,90.733,24.91249999999999,0.0,237.9,Working Day,True,93.50305131058144,94.30053192667133
2015-09-19,90.884,27.225000000000005,0.0,293.4000000000001,Non-Working Day,True,90.44917608190264,91.6595322465356
2015-09-20,98.984,30.879166666666663,0.0,381.1,Non-Working Day,True,100.47341814164079,102.58982461499323
2015-09-21,104.33,26.479166666666657,0.0,275.50000000000006,Working Day,True,98.19265511767856,99.3795201811967
2015-09-22,97.976,24.399999999999995,0.0,225.6,Working Day,True,91.96895219283425,92.63905438596224
2015-09-23,98.115,25.604166666666668,0.0,254.5,Working Day,True,95.5734615020126,96.54285120925435
2015-09-24,103.324,27.475000000000005,0.0,299.40000000000003,Working Day,True,101.17354689931739,102.60791963021684
2015-09-25,105.513,28.075000000000003,0.0,313.8,Working Day,True,102.96956537863116,104.55306406812018
2015-09-26,98.855,28.35833333333333,0.0,320.6,Non-Working Day,True,93.55817703999702,95.04954310653613
2015-09-27,89.861,26.91666666666666,0.0,286.0,Non-Working Day,True,89.60334493889164,90.73724988021189
2015-09-28,97.4,25.74166666666666,0.0,257.8,Working Day,True,95.9850490701887,96.98861347627384
2015-09-29,92.544,24.4875,0.0,227.7,Working Day,True,92.23087155440085,92.92272128315646
2015-09-30,94.892,26.09166666666667,0.0,266.2,Working Day,True,97.03272651645506,98.12328106505082
2015-10-01,92.659,24.9125,0.0,237.90000000000003,Working Day,True,93.50305131058144,94.30053192667133
2015-10-02,89.198,23.35416666666667,0.0,200.5,Working Day,True,88.83839220458593,89.24855956711686
2015-10-03,79.623,22.65833333333333,0.0,183.8,Non-Working Day,True,77.9217310448752,77.99978260476865
2015-10-04,69.234,19.07055555555556,0.0,97.69333333333334,Non-Working Day,True,68.07960938439795,67.26807175482577
2015-10-05,77.994,19.36597222222221,1.4000000000000004,104.78333333333332,Working Day,True,77.0041129192892,76.31920249897
2015-10-06,79.901,20.4,2.4000000000000004,129.6,Working Day,True,80.17350523590642,79.67142479994
2015-10-07,85.015,22.975,0.0,191.40000000000003,Working Day,True,87.70340830446403,88.01933634594182
2015-10-08,94.054,27.3625,0.0,296.7,Working Day,True,100.83679343444605,102.24320504810997
2015-10-09,105.436,31.408333333333328,0.0,393.80000000000007,Working Day,True,112.9474458192633,115.35942205647198
2015-10-10,100.429,30.40833333333333,0.0,369.8,Non-Working Day,True,99.18181112596187,101.18147451506655
2015-10-11,96.806,30.17083333333333,0.0,364.0999999999999,Non-Working Day,True,98.5302925428318,100.4710678274929
2015-10-12,106.473,29.64583333333333,0.0,351.50000000000006,Non-Working Day,True,97.0900935695969,98.90069514969855
2015-10-13,111.076,28.725000000000005,0.0,329.4,Working Day,True,104.91525206455444,106.66030387584878
2015-10-14,103.268,26.779166666666665,0.0,282.7,Working Day,True,99.09066435733543,100.35209240014835
2015-10-15,97.771,24.25000000000001,0.0,222.0,Working Day,True,91.51994757300581,92.15276827648644
2015-10-16,88.688,22.72708333333333,0.0,185.4500000000001,Working Day,True,86.96130344669203,87.21561347055813
2015-10-17,83.489,24.13958333333333,0.0,219.35,Non-Working Day,True,81.98514957650225,82.4304769456885
2015-10-18,76.161,22.59930555555556,0.0,182.3833333333333,Non-Working Day,True,77.75980391164111,77.82321953914368
2015-10-19,80.757,21.697916666666668,0.0,160.74999999999997,Working Day,True,83.88063286064684,83.87915044165452
2015-10-20,80.061,22.4,0.0,177.59999999999997,Working Day,True,85.98222392845499,86.15523959295113
2015-10-21,82.799,25.15833333333333,0.0,243.79999999999995,Working Day,True,94.23891999307806,95.09750082831228
2015-10-22,82.196,21.8125,0.0,163.5,Working Day,True,84.22362250079357,84.2506189975041
2015-10-23,82.632,23.441666666666663,0.0,202.6,Working Day,True,89.10031156615253,89.53222646431105
2015-10-24,75.933,26.04,0.0,220.79999999999995,Non-Working Day,True,82.15088675993007,88.11497677379975
2015-10-25,70.584,22.495,0.0,149.9,Non-Working Day,True,74.04690999783844,77.51122221612155
2015-10-26,81.681,22.92,2.0,158.40000000000003,Working Day,True,83.7358739325622,87.84103143913403
2015-10-27,78.807,21.012500000000003,5.1,146.0,Working Day,True,82.41923149454553,81.65709308029967
2015-10-28,80.981,22.137500000000003,0.0,171.3,Working Day,True,85.1964658437552,85.30423890136841
2015-10-29,79.848,22.16666666666667,0.0,171.99999999999997,Working Day,True,85.28377229761074,85.39879453376652
2015-10-30,79.736,23.96250000000001,0.0,215.1,Working Day,True,90.65935538500129,91.22071989999107
2015-10-31,73.878,22.60416666666667,3.0,183.1,Non-Working Day,True,78.07125555714018,77.83776002690104
2015-11-01,72.912,21.277083333333334,5.1,152.35,Non-Working Day,True,74.71715914984563,73.86820686914302
2015-11-02,75.644,16.57222222222222,21.71666666666667,47.05,Working Day,True,71.31030967394983,72.68574709103423
2015-11-03,71.179,13.758333333333336,63.2,16.800000000000004,Working Day,True,70.61426963432613,72.68574709103423
2015-11-04,71.276,13.229166666666664,79.39999999999999,21.500000000000007,Working Day,True,72.40203472007047,72.99811965664206
2015-11-05,72.086,14.158333333333331,68.6,34.400000000000006,Working Day,True,73.20992486788427,72.68574709103423
2015-11-06,72.513,16.26666666666667,54.400000000000006,73.8,Working Day,True,77.07080768489729,72.68574709103423
2015-11-07,66.685,16.945833333333333,48.2,83.9,Non-Working Day,True,70.1908820466531,65.05044089088453
2015-11-08,64.257,16.0625,49.2,63.30000000000001,Non-Working Day,True,67.91278288236437,65.05044089088453
2015-11-09,72.65,14.674999999999995,45.150000000000006,21.35,Working Day,True,69.84298126291038,72.68574709103423
2015-11-10,72.85,12.679166666666667,86.80000000000001,13.3,Working Day,True,71.92816482138367,73.56960232959474
2015-11-11,72.561,13.033333333333331,97.6,35.0,Non-Working Day,True,68.38122407139142,66.62197949758767
2015-11-12,73.946,14.25416666666667,90.6,58.3,Working Day,True,77.82257105797117,72.68574709103423
2015-11-13,73.258,16.34583333333333,67.0,87.30000000000001,Working Day,True,79.68912526136512,72.68574709103423
2015-11-14,67.087,15.679166666666667,65.4,68.7,Non-Working Day,True,69.76950307195204,65.05044089088453
2015-11-15,64.655,12.697916666666666,85.35,12.3,Non-Working Day,True,64.84930966025692,66.8535312484848
2015-11-16,73.596,11.820833333333336,100.30000000000004,1.1999999999999993,Working Day,True,71.42031424628574,74.46146165253603
2015-11-17,74.622,14.202083333333333,74.25,40.1,Working Day,True,74.33991304963074,72.68574709103423
2015-11-18,74.667,15.833333333333336,63.1,71.69999999999999,Working Day,True,77.45417302121697,72.68574709103423
2015-11-19,75.111,18.1625,41.7,107.2,Working Day,True,80.2946054512571,72.68574709103423
2015-11-20,75.973,19.758333333333333,23.8,129.79999999999998,Working Day,True,81.78570195249839,77.59120088718227
2015-11-21,70.356,20.54583333333333,20.2,144.9,Non-Working Day,True,75.02094194875636,71.6809020679294
2015-11-22,67.115,19.58333333333333,16.8,118.4,Non-Working Day,True,71.73181173621919,68.80188549197305
2015-11-23,74.041,17.383333333333333,37.1,83.3,Working Day,True,76.97252865694274,72.68574709103423
2015-11-24,73.15,13.993749999999997,62.750000000000014,22.1,Working Day,True,71.24192741879976,72.68574709103423
2015-11-25,71.81,12.022916666666664,95.45,0.5999999999999996,Working Day,True,70.98575246657313,74.25148506436783
2015-11-26,64.633,11.2,115.2,0.0,Non-Working Day,True,65.72728002378474,67.88760397454091
2015-11-27,66.538,11.704166666666666,103.2,2.9000000000000004,Working Day,True,71.8474391049446,74.58268524982904
2015-11-28,66.396,11.516666666666667,108.4,4.0,Non-Working Day,True,65.66420543001115,67.66899611033989
2015-11-29,65.385,12.170833333333334,96.8,10.499999999999998,Non-Working Day,True,65.5196276946346,67.21739828560885
2015-11-30,75.318,11.133333333333336,123.90000000000002,12.3,Working Day,True,74.55517261375863,75.17581499372689
2015-12-01,75.733,12.7125,107.0,36.10000000000001,Working Day,True,76.27010797653887,73.53496701608245
2015-12-02,75.729,15.666666666666666,61.900000000000006,65.5,Working Day,True,76.59188250115264,72.68574709103423
2015-12-03,74.603,15.562500000000002,54.8,53.9,Working Day,True,74.61847818726184,72.68574709103423
2015-12-04,74.894,12.608333333333334,92.5,17.299999999999997,Working Day,True,72.84983157651318,73.64320237080834
2015-12-05,68.412,14.141666666666666,85.49999999999999,51.1,Non-Working Day,True,69.2956848640906,65.85685197288414
2015-12-06,65.548,17.037499999999998,36.89999999999999,73.4,Non-Working Day,True,68.12613226910089,65.05044089088453
2015-12-07,74.993,18.116666666666667,41.39999999999999,107.4,Working Day,True,80.29729895587984,72.68574709103423
2015-12-08,75.982,19.258333333333336,18.6,113.8,Working Day,True,79.40443845873878,75.97024718892952
2015-12-09,74.663,16.95,35.60000000000001,70.0,Working Day,True,75.20245005129347,72.68574709103423
2015-12-10,74.095,14.084027777777775,53.23333333333333,15.716666666666669,Working Day,True,69.73991830922898,72.68574709103423
2015-12-11,73.645,12.527083333333332,83.5,2.150000000000002,Working Day,True,70.29273457370336,73.72762594749453
2015-12-12,68.767,13.420833333333334,69.7,13.8,Non-Working Day,True,63.82335138126856,66.35447250586802
2015-12-13,66.657,11.407916666666663,112.41,6.799999999999999,Non-Working Day,True,66.29106218661812,67.74407065317735
2015-12-14,76.555,9.6,153.59999999999997,0.0,Working Day,True,75.22394194741632,76.76903941529194
2015-12-15,78.41,9.645833333333334,152.5,0.0,Working Day,True,75.14235422699393,76.72141585921256
2015-12-16,79.091,8.679166666666665,175.7,0.5999999999999996,Working Day,True,76.93794752466208,77.72583995106878
2015-12-17,78.931,10.020833333333334,150.2,11.700000000000005,Working Day,True,76.43102673509863,76.33176858219936
2015-12-18,76.73,12.70833333333333,108.20000000000002,37.8,Working Day,True,76.57114272181764,73.53929643027149
2015-12-19,70.833,10.231944444444446,139.9333333333333,4.5,Non-Working Day,True,68.13403002460129,68.55589205062908
2015-12-20,69.01,9.622222222222222,153.06666666666666,0.0,Non-Working Day,True,68.62452894995072,68.97680806985822
2015-12-21,76.836,10.250000000000002,138.0,0.0,Working Day,True,74.0668797305168,76.09365080180241
2015-12-22,75.957,12.61965277777778,81.12833333333333,0.0,Working Day,True,69.84867096692034,73.63144079559478
2015-12-23,73.172,12.63715277777778,85.95833333333334,10.250000000000004,Working Day,True,71.48533116168561,73.61325725600085
2015-12-24,70.554,10.437500000000002,133.49999999999997,0.0,Working Day,True,73.73311178333424,75.8988271632958
2015-12-25,66.017,9.020833333333336,167.49999999999994,0.0,Non-Working Day,True,69.72885006353334,69.39197125055576
2015-12-26,68.81,10.35625,135.45,2.299999999999999,Non-Working Day,True,67.53953855990463,68.47007887586597
2015-12-27,69.67,7.554166666666668,202.7,0.0,Non-Working Day,True,72.42206737518059,70.40447083211834
2015-12-28,78.524,6.804166666666667,220.70000000000005,0.0,Working Day,True,80.20079289318292,79.67407633613473
2015-12-29,77.611,8.658333333333333,176.19999999999996,0.0,Working Day,True,76.90019874882206,77.74748702201396
2015-12-30,77.392,8.220833333333331,186.70000000000005,0.5999999999999996,Working Day,True,77.75382472888612,78.20207551186269
2015-12-31,73.757,9.379166666666666,161.1,6.799999999999999,Working Day,True,76.62834169684099,76.99849836731082
2016-01-01,67.698,9.7625,149.8,2.3000000000000007,Non-Working Day,True,68.63748368553355,68.87996862124287
2016-01-02,67.622,11.091666666666669,123.9,11.7,Non-Working Day,True,67.73026078415594,67.96239087545177
2016-01-03,67.561,10.7,127.2,0.5999999999999996,Non-Working Day,True,66.71400319260641,68.23277428643723
2016-01-04,73.19,14.045833333333334,58.10000000000001,18.800000000000004,Working Day,True,70.4854463052017,72.68574709103423
2016-01-05,76.782,11.834444444444443,99.97333333333334,0.0,Working Day,True,71.24641695906597,74.44731889951854
2016-01-06,79.809,8.793958333333334,172.94500000000002,0.0,Working Day,True,76.65877326702669,77.60656459016084
2016-01-07,76.969,10.057638888888889,142.61666666666667,0.0,Working Day,True,74.40930092077446,76.29352542352954
2016-01-08,76.147,10.708333333333334,127.0,0.0,Working Day,True,73.25100252629277,75.6174152410085
2016-01-09,71.366,9.670833333333333,151.90000000000003,0.0,Non-Working Day,True,68.53526511859877,68.94324984509052
2016-01-10,67.183,11.917361111111116,97.98333333333336,0.5999999999999996,Non-Working Day,True,64.47858181603557,67.39238045761185
2016-01-11,74.925,11.666666666666664,108.5,10.1,Working Day,True,73.1385528157276,74.62164997753035
2016-01-12,75.877,11.15,133.2,23.399999999999995,Working Day,True,76.62939061574029,75.15849733697075
2016-01-13,76.564,11.23402777777778,122.08333333333336,12.700000000000005,Working Day,True,74.47031865950662,75.07118748415854
2016-01-14,74.705,11.131944444444445,118.43333333333332,5.600000000000001,Working Day,True,73.31405887990799,75.1772581317899
2016-01-15,74.439,12.050000000000002,97.40000000000002,7.200000000000001,Working Day,True,71.95356038003771,74.22334387213908
2016-01-16,66.476,13.202083333333334,75.05,13.900000000000002,Non-Working Day,True,64.244119958478,66.50548451732267
2016-01-17,63.569,13.438194444444443,81.68333333333332,27.800000000000004,Non-Working Day,True,66.34043953038422,66.34248742559384
2016-01-18,70.785,12.63125,80.85,2.0,Non-Working Day,True,63.327700800889936,66.89955395673765
2016-01-19,73.324,13.082638888888887,70.71666666666664,2.299999999999999,Working Day,True,69.36329489401464,73.15037072228981
2016-01-20,72.534,14.783333333333331,44.89999999999999,24.099999999999994,Working Day,True,70.16742823932475,72.68574709103423
2016-01-21,71.846,15.179166666666667,67.6,58.9,Working Day,True,76.19148009789839,72.68574709103423
2016-01-22,72.634,14.1875,71.80000000000001,37.9,Working Day,True,73.88380323293619,72.68574709103423
2016-01-23,67.267,13.25416666666667,70.2,8.5,Non-Working Day,True,63.25580932818566,66.46952927650013
2016-01-24,65.007,13.562499999999998,65.2,12.3,Non-Working Day,True,63.30759577304976,66.25667425083073
2016-01-25,73.59,14.508333333333333,64.79999999999998,40.2,Working Day,True,73.65147271109817,72.68574709103423
2016-01-26,74.553,13.945833333333333,78.10000000000001,37.80000000000001,Working Day,True,74.33860600844098,72.68574709103423
2016-01-27,75.452,14.079166666666666,74.9,37.4,Working Day,True,74.05137051046356,72.68574709103423
2016-01-28,74.841,15.295833333333334,65.89999999999999,60.6,Working Day,True,76.27741994388175,72.68574709103423
2016-01-29,73.462,15.749999999999998,41.8,47.40000000000001,Working Day,True,72.84355688737753,72.68574709103423
2016-01-30,66.932,13.57291666666666,63.39999999999999,12.216666666666663,Non-Working Day,True,63.16034930776526,66.24948320266623
2016-01-31,66.639,10.950694444444446,121.18333333333332,0.0,Non-Working Day,True,66.18507595886115,68.0597097272781
2016-02-01,76.635,9.056944444444444,166.63333333333333,0.0,Working Day,True,76.1906328166636,77.33330639792956
2016-02-02,78.045,9.904166666666669,146.3,0.0,Working Day,True,74.68249616643129,76.45299217949236
2016-02-03,77.184,10.716666666666669,129.39999999999998,6.799999999999997,Working Day,True,74.27713193557719,75.60875641263044
2016-02-04,76.06,11.808333333333332,117.5,24.5,Working Day,True,75.60210718940651,74.47444989510315
2016-02-05,74.142,14.795833333333334,82.5,65.2,Working Day,True,78.08238094104709,72.68574709103423
2016-02-06,66.006,15.387499999999998,69.69999999999999,65.6,Non-Working Day,True,69.74416938234538,65.05044089088453
2016-02-07,63.651,19.1875,51.30000000000001,143.80000000000004,Non-Working Day,True,77.27472899668754,67.61787434601698
2016-02-08,74.443,22.99791666666667,0.4000000000000003,191.95000000000005,Working Day,True,87.80167449446516,88.09363005711172
2016-02-09,76.196,21.0375,22.6,159.5,Working Day,True,85.4009852801677,81.73814076521232
2016-02-10,76.686,21.15833333333333,10.1,153.90000000000003,Working Day,True,83.77540046270525,82.12987124229004
2016-02-11,76.577,20.3875,18.1,140.99999999999997,Working Day,True,82.75983248108896,79.63090095748369
2016-02-12,75.383,19.541666666666668,27.8,128.4,Working Day,True,81.90777166450515,76.8887876179394
2016-02-13,66.958,17.70208333333333,32.6,86.45000000000002,Non-Working Day,True,69.28876594153988,65.05044089088453
2016-02-14,64.659,22.0125,19.8,181.7,Non-Working Day,True,79.19663262047096,76.06797494557719
2016-02-15,75.115,23.45416666666667,0.4000000000000003,202.9,Non-Working Day,True,80.13549454806784,80.38026817190143
2016-02-16,79.348,21.89583333333333,11.099999999999998,171.2,Working Day,True,86.0072877629214,84.52077794721289
2016-02-17,73.662,15.639583333333333,38.45,39.40000000000001,Working Day,True,71.59729714930064,72.68574709103423
2016-02-18,72.201,14.547708333333334,48.35499999999999,21.7,Working Day,True,70.12435143888706,72.68574709103423
2016-02-19,71.705,13.85,68.6,26.2,Working Day,True,72.18719212271948,72.68574709103423
2016-02-20,65.765,14.612499999999995,66.8,44.50000000000001,Non-Working Day,True,67.11052322891686,65.53181659584843
2016-02-21,62.921,16.32916666666667,53.400000000000006,76.3,Non-Working Day,True,69.72005225079118,65.05044089088453
2016-02-22,72.675,20.1875,28.8,147.29999999999998,Working Day,True,84.33921657353395,78.98251947818257
2016-02-23,73.881,19.695833333333333,20.8,125.50000000000004,Working Day,True,81.02687891402604,77.38858167490066
2016-02-24,73.663,18.5,30.000000000000007,104.0,Working Day,True,79.02769357095715,73.51180074657945
2016-02-25,73.874,18.766666666666666,36.1,117.09999999999998,Working Day,True,81.11401248818035,74.37630938564759
2016-02-26,72.825,18.395833333333336,29.1,101.60000000000002,Working Day,True,78.66160356830169,73.17410205944346
2016-02-27,66.142,17.291666666666668,28.7,74.49999999999999,Non-Working Day,True,67.62446671084932,65.05044089088453
2016-02-28,64.277,17.9875,27.300000000000004,90.6,Non-Working Day,True,69.35760435680491,65.05044089088453
2016-02-29,73.52,18.60833333333333,20.8,100.0,Working Day,True,77.84642952357454,73.86300738120086
2016-03-01,74.271,18.34166666666667,26.200000000000003,97.4,Working Day,True,77.92266994587307,72.99849874213275
2016-03-02,74.335,17.012500000000003,30.9,67.79999999999998,Working Day,True,74.57945626100764,72.68574709103423
2016-03-03,73.799,16.064583333333335,40.4,52.95,Working Day,True,73.43193342604515,72.68574709103423
2016-03-04,72.575,14.491666666666667,56.14999999999999,29.15,Working Day,True,71.63170181009605,72.68574709103423
2016-03-05,67.989,15.383333333333333,24.61666666666666,20.216666666666665,Non-Working Day,True,61.10737656060682,65.05044089088453
2016-03-06,64.217,14.234375,53.075,17.7,Non-Working Day,True,62.997117657171295,65.79285164422002
2016-03-07,72.979,10.86354166666667,123.275,0.0,Working Day,True,72.97471683668054,75.45614456246693
2016-03-08,73.46,15.441666666666668,49.7,50.10000000000001,Working Day,True,73.76625852619158,72.68574709103423
2016-03-09,74.452,16.524999999999995,35.49999999999999,61.1,Working Day,True,74.0849937867802,72.68574709103423
2016-03-10,75.637,18.1875,24.5,92.2,Working Day,True,77.14801760385191,72.68574709103423
2016-03-11,73.896,13.179305555555558,71.49666666666666,8.600000000000001,Working Day,True,70.20690608955941,73.04992831310418
2016-03-12,69.144,11.7625,106.1,9.999999999999998,Non-Working Day,True,66.17403719736251,67.49928737365752
2016-03-13,64.827,12.986956521739128,72.09999999999997,7.800000000000001,Non-Working Day,True,63.32117079946165,66.65399529463313
2016-03-14,73.798,16.48541666666667,26.5,50.350000000000016,Working Day,True,72.07668020820515,72.68574709103423
2016-03-15,75.318,18.15,37.2,103.8,Working Day,True,79.53677758534766,72.68574709103423
2016-03-16,77.698,21.183333333333334,13.799999999999995,155.2,Working Day,True,84.2119724431045,82.21091892720271
2016-03-17,77.087,19.86666666666667,10.4,121.4,Working Day,True,79.74413773017729,77.9424075218037
2016-03-18,74.416,17.243750000000002,21.55,63.400000000000006,Working Day,True,73.33717721318244,72.68574709103423
2016-03-19,66.382,16.62986111111111,27.28333333333333,54.60000000000001,Non-Working Day,True,65.24147494997159,65.05044089088453
2016-03-20,63.217,16.026527777777776,39.26333333333333,50.05,Non-Working Day,True,65.63801512675106,65.05044089088453
2016-03-21,72.633,15.247152777777778,40.41833333333334,33.475,Working Day,True,71.00430295161914,72.68574709103423
2016-03-22,71.777,15.164583333333333,39.85,31.0,Working Day,True,70.6534586199355,72.68574709103423
2016-03-23,73.162,18.21250000000001,18.099999999999994,86.19999999999999,Working Day,True,75.92498437925596,72.68574709103423
2016-03-24,73.99,19.5625,29.2,130.70000000000002,Working Day,True,82.29847464407456,76.95632735536661
2016-03-25,72.529,18.8375,13.099999999999998,98.79999999999998,Working Day,True,77.12564727400824,74.60594449290006
2016-03-26,66.806,17.843055555555555,20.866666666666667,80.10000000000002,Non-Working Day,True,67.6652122757494,65.05044089088453
2016-03-27,63.792,16.395486111111108,27.10833333333333,46.8,Non-Working Day,True,64.33653362993292,65.05044089088453
2016-03-28,70.451,14.445833333333333,41.7,11.2,Working Day,True,68.32114892249855,72.68574709103423
2016-03-29,70.531,11.30069444444444,114.28333333333332,5.1,Working Day,True,72.9438889091968,75.00191685713398
2016-03-30,70.884,12.079166666666666,95.5,4.899999999999999,Working Day,True,71.52577207300358,74.19303797281584
2016-03-31,71.046,15.383333333333336,67.10000000000001,64.30000000000001,Working Day,True,76.82790170017634,72.68574709103423
2016-04-01,71.619,16.079166666666666,44.4,59.30000000000001,Working Day,True,74.52061030573815,72.68574709103423
2016-04-02,67.759,19.2875,25.6,120.10000000000002,Non-Working Day,True,72.59942862401189,67.91699295131116
2016-04-03,66.082,20.53333333333333,15.3,141.7,Non-Working Day,True,74.28026903847885,71.64351224226763
2016-04-04,75.591,20.325,11.599999999999998,133.40000000000003,Working Day,True,81.32982458218746,79.42828174520209
2016-04-05,79.248,22.450000000000003,8.399999999999999,182.20000000000005,Working Day,True,87.17898555519878,86.31733496277643
2016-04-06,79.38,20.879166666666663,3.6,141.7,Working Day,True,81.77166443846737,81.22483876076556
2016-04-07,73.758,17.025,5.0,49.20000000000001,Working Day,True,70.33857909588772,72.68574709103423
2016-04-08,73.603,14.501944444444446,35.95333333333332,0.6800000000000015,Working Day,True,66.58282361422748,72.68574709103423
2016-04-09,67.256,14.70659722222222,31.141666666666666,4.3333333333333375,Non-Working Day,True,59.79112750006374,65.46685746076238
2016-04-10,64.132,15.22916666666667,36.8,29.5,Non-Working Day,True,63.10064497839674,65.10610654450961
2016-04-11,72.553,17.27916666666667,15.0,60.900000000000006,Working Day,True,72.53955065962475,72.68574709103423
2016-04-12,73.229,17.0625,22.9,63.00000000000001,Working Day,True,73.38741819513405,72.68574709103423
2016-04-13,72.826,16.274305555555554,29.916666666666664,45.5,Working Day,True,71.72518761083413,72.68574709103423
2016-04-14,72.464,16.964583333333334,26.349999999999994,64.50000000000001,Working Day,True,73.83039221290254,72.68574709103423
2016-04-15,72.319,19.195833333333333,11.3,105.2,Working Day,True,77.79037053038579,75.76762797664789
2016-04-16,69.715,22.204166666666666,2.5,174.00000000000003,Non-Working Day,True,76.99285592652603,76.64128560572433
2016-04-17,70.112,23.2125,3.5,198.2,Non-Working Day,True,79.83546422262808,79.65739820910719
2016-04-18,80.103,22.84166666666667,5.799999999999999,190.0,Working Day,True,87.95898519534381,87.58708202640774
2016-04-19,82.461,23.683333333333337,0.0,208.4,Working Day,True,89.82370789809835,90.3156874184666
2016-04-20,81.664,22.52083333333333,4.5,181.6,Working Day,True,86.81488589766914,86.54697007002885
2016-04-21,79.533,20.429166666666667,6.299999999999999,132.6,Working Day,True,80.836941306655,79.76598043233808
